DEBUG:processor.ControlUnit: Tick=1 | STAGE=FETCH | OP=load | PC=0 | R1=0 | R2=0 | R3=0 |  data={}
DEBUG:processor.ControlUnit: Tick=2010 | STAGE=WRITEBACK | OP=load | PC=53 | R1=1 | R2=0 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2011 | STAGE=FETCH | OP=load_from | PC=54 | R1=1 | R2=0 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2012 | STAGE=DECODE | OP=load_from | PC=54 | R1=1 | R2=0 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2013 | STAGE=EXECUTE | OP=load_from | PC=54 | R1=1 | R2=0 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2014 | STAGE=MEMORY | OP=load_from | PC=54 | R1=1 | R2=0 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2015 | STAGE=WRITEBACK | OP=load_from | PC=54 | R1=1 | R2=0 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2016 | STAGE=FETCH | OP=load | PC=55 | R1=17711 | R2=0 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2017 | STAGE=DECODE | OP=load | PC=55 | R1=17711 | R2=0 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2018 | STAGE=EXECUTE | OP=load | PC=55 | R1=17711 | R2=0 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2019 | STAGE=MEMORY | OP=load | PC=55 | R1=17711 | R2=0 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2020 | STAGE=WRITEBACK | OP=load | PC=55 | R1=17711 | R2=0 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2021 | STAGE=FETCH | OP=load_from | PC=56 | R1=17711 | R2=2 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2022 | STAGE=DECODE | OP=load_from | PC=56 | R1=17711 | R2=2 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2023 | STAGE=EXECUTE | OP=load_from | PC=56 | R1=17711 | R2=2 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2024 | STAGE=MEMORY | OP=load_from | PC=56 | R1=17711 | R2=2 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2025 | STAGE=WRITEBACK | OP=load_from | PC=56 | R1=17711 | R2=2 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2026 | STAGE=FETCH | OP=add | PC=57 | R1=17711 | R2=28657 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2027 | STAGE=DECODE | OP=add | PC=57 | R1=17711 | R2=28657 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2028 | STAGE=EXECUTE | OP=add | PC=57 | R1=17711 | R2=28657 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2029 | STAGE=MEMORY | OP=add | PC=57 | R1=17711 | R2=28657 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2030 | STAGE=WRITEBACK | OP=add | PC=57 | R1=17711 | R2=28657 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2031 | STAGE=FETCH | OP=add | PC=58 | R1=46368 | R2=28657 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2032 | STAGE=DECODE | OP=add | PC=58 | R1=46368 | R2=28657 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2033 | STAGE=EXECUTE | OP=add | PC=58 | R1=46368 | R2=28657 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2034 | STAGE=MEMORY | OP=add | PC=58 | R1=46368 | R2=28657 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2035 | STAGE=WRITEBACK | OP=add | PC=58 | R1=46368 | R2=28657 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2036 | STAGE=FETCH | OP=store | PC=59 | R1=46368 | R2=75025 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2037 | STAGE=DECODE | OP=store | PC=59 | R1=46368 | R2=75025 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2038 | STAGE=EXECUTE | OP=store | PC=59 | R1=46368 | R2=75025 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2039 | STAGE=MEMORY | OP=store | PC=59 | R1=46368 | R2=75025 | R3=0 |  data={0: 14328, 1: 17711, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2040 | STAGE=WRITEBACK | OP=store | PC=59 | R1=46368 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2041 | STAGE=FETCH | OP=store | PC=60 | R1=46368 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2042 | STAGE=DECODE | OP=store | PC=60 | R1=46368 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2043 | STAGE=EXECUTE | OP=store | PC=60 | R1=46368 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2044 | STAGE=MEMORY | OP=store | PC=60 | R1=46368 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 28657, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2045 | STAGE=WRITEBACK | OP=store | PC=60 | R1=46368 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2046 | STAGE=FETCH | OP=jmp | PC=61 | R1=46368 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2047 | STAGE=DECODE | OP=jmp | PC=61 | R1=46368 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2048 | STAGE=EXECUTE | OP=jmp | PC=61 | R1=46368 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2049 | STAGE=FETCH | OP=jmp | PC=14 | R1=46368 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2050 | STAGE=DECODE | OP=jmp | PC=14 | R1=46368 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2051 | STAGE=EXECUTE | OP=jmp | PC=14 | R1=46368 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2052 | STAGE=FETCH | OP=load | PC=15 | R1=46368 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2053 | STAGE=DECODE | OP=load | PC=15 | R1=46368 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2054 | STAGE=EXECUTE | OP=load | PC=15 | R1=46368 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2055 | STAGE=MEMORY | OP=load | PC=15 | R1=46368 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2056 | STAGE=WRITEBACK | OP=load | PC=15 | R1=46368 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2057 | STAGE=FETCH | OP=load_from | PC=16 | R1=1 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2058 | STAGE=DECODE | OP=load_from | PC=16 | R1=1 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2059 | STAGE=EXECUTE | OP=load_from | PC=16 | R1=1 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2060 | STAGE=MEMORY | OP=load_from | PC=16 | R1=1 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2061 | STAGE=WRITEBACK | OP=load_from | PC=16 | R1=1 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2062 | STAGE=FETCH | OP=load | PC=17 | R1=46368 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2063 | STAGE=DECODE | OP=load | PC=17 | R1=46368 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2064 | STAGE=EXECUTE | OP=load | PC=17 | R1=46368 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2065 | STAGE=MEMORY | OP=load | PC=17 | R1=46368 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2066 | STAGE=WRITEBACK | OP=load | PC=17 | R1=46368 | R2=75025 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2067 | STAGE=FETCH | OP=load_from | PC=18 | R1=46368 | R2=3 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2068 | STAGE=DECODE | OP=load_from | PC=18 | R1=46368 | R2=3 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2069 | STAGE=EXECUTE | OP=load_from | PC=18 | R1=46368 | R2=3 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2070 | STAGE=MEMORY | OP=load_from | PC=18 | R1=46368 | R2=3 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2071 | STAGE=WRITEBACK | OP=load_from | PC=18 | R1=46368 | R2=3 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2072 | STAGE=FETCH | OP=sub | PC=19 | R1=46368 | R2=4000000 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2073 | STAGE=DECODE | OP=sub | PC=19 | R1=46368 | R2=4000000 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2074 | STAGE=EXECUTE | OP=sub | PC=19 | R1=46368 | R2=4000000 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2075 | STAGE=MEMORY | OP=sub | PC=19 | R1=46368 | R2=4000000 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2076 | STAGE=WRITEBACK | OP=sub | PC=19 | R1=46368 | R2=4000000 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2077 | STAGE=FETCH | OP=jn | PC=20 | R1=46368 | R2=3953632 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2078 | STAGE=DECODE | OP=jn | PC=20 | R1=46368 | R2=3953632 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2079 | STAGE=EXECUTE | OP=jn | PC=20 | R1=46368 | R2=3953632 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2080 | STAGE=MEMORY | OP=load | PC=21 | R1=46368 | R2=3953632 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2081 | STAGE=WRITEBACK | OP=load | PC=21 | R1=46368 | R2=3953632 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2082 | STAGE=FETCH | OP=load | PC=21 | R1=46368 | R2=3953632 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2083 | STAGE=DECODE | OP=load | PC=21 | R1=46368 | R2=3953632 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2084 | STAGE=EXECUTE | OP=load | PC=21 | R1=46368 | R2=3953632 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2085 | STAGE=MEMORY | OP=load | PC=21 | R1=46368 | R2=3953632 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2086 | STAGE=WRITEBACK | OP=load | PC=21 | R1=46368 | R2=3953632 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2087 | STAGE=FETCH | OP=mod | PC=22 | R1=46368 | R2=2 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2088 | STAGE=DECODE | OP=mod | PC=22 | R1=46368 | R2=2 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2089 | STAGE=EXECUTE | OP=mod | PC=22 | R1=46368 | R2=2 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2090 | STAGE=MEMORY | OP=mod | PC=22 | R1=46368 | R2=2 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2091 | STAGE=WRITEBACK | OP=mod | PC=22 | R1=46368 | R2=2 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2092 | STAGE=FETCH | OP=load | PC=23 | R1=0 | R2=2 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2093 | STAGE=DECODE | OP=load | PC=23 | R1=0 | R2=2 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2094 | STAGE=EXECUTE | OP=load | PC=23 | R1=0 | R2=2 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2095 | STAGE=MEMORY | OP=load | PC=23 | R1=0 | R2=2 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2096 | STAGE=WRITEBACK | OP=load | PC=23 | R1=0 | R2=2 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2097 | STAGE=FETCH | OP=cmp | PC=24 | R1=0 | R2=0 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2098 | STAGE=DECODE | OP=cmp | PC=24 | R1=0 | R2=0 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2099 | STAGE=EXECUTE | OP=cmp | PC=24 | R1=0 | R2=0 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2100 | STAGE=MEMORY | OP=cmp | PC=24 | R1=0 | R2=0 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2101 | STAGE=WRITEBACK | OP=cmp | PC=24 | R1=0 | R2=0 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2102 | STAGE=FETCH | OP=je | PC=25 | R1=0 | R2=0 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2103 | STAGE=DECODE | OP=je | PC=25 | R1=0 | R2=0 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2104 | STAGE=EXECUTE | OP=je | PC=25 | R1=0 | R2=0 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2105 | STAGE=FETCH | OP=load | PC=27 | R1=0 | R2=0 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2106 | STAGE=DECODE | OP=load | PC=27 | R1=0 | R2=0 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2107 | STAGE=EXECUTE | OP=load | PC=27 | R1=0 | R2=0 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2108 | STAGE=MEMORY | OP=load | PC=27 | R1=0 | R2=0 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2109 | STAGE=WRITEBACK | OP=load | PC=27 | R1=0 | R2=0 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2110 | STAGE=FETCH | OP=load_from | PC=28 | R1=0 | R2=0 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2111 | STAGE=DECODE | OP=load_from | PC=28 | R1=0 | R2=0 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2112 | STAGE=EXECUTE | OP=load_from | PC=28 | R1=0 | R2=0 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2113 | STAGE=MEMORY | OP=load_from | PC=28 | R1=0 | R2=0 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2114 | STAGE=WRITEBACK | OP=load_from | PC=28 | R1=0 | R2=0 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2115 | STAGE=FETCH | OP=load | PC=29 | R1=14328 | R2=0 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2116 | STAGE=DECODE | OP=load | PC=29 | R1=14328 | R2=0 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2117 | STAGE=EXECUTE | OP=load | PC=29 | R1=14328 | R2=0 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2118 | STAGE=MEMORY | OP=load | PC=29 | R1=14328 | R2=0 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2119 | STAGE=WRITEBACK | OP=load | PC=29 | R1=14328 | R2=0 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2120 | STAGE=FETCH | OP=load_from | PC=30 | R1=14328 | R2=1 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2121 | STAGE=DECODE | OP=load_from | PC=30 | R1=14328 | R2=1 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2122 | STAGE=EXECUTE | OP=load_from | PC=30 | R1=14328 | R2=1 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2123 | STAGE=MEMORY | OP=load_from | PC=30 | R1=14328 | R2=1 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2124 | STAGE=WRITEBACK | OP=load_from | PC=30 | R1=14328 | R2=1 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2125 | STAGE=FETCH | OP=add | PC=31 | R1=14328 | R2=46368 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2126 | STAGE=DECODE | OP=add | PC=31 | R1=14328 | R2=46368 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2127 | STAGE=EXECUTE | OP=add | PC=31 | R1=14328 | R2=46368 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2128 | STAGE=MEMORY | OP=add | PC=31 | R1=14328 | R2=46368 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2129 | STAGE=WRITEBACK | OP=add | PC=31 | R1=14328 | R2=46368 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2130 | STAGE=FETCH | OP=store | PC=32 | R1=60696 | R2=46368 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2131 | STAGE=DECODE | OP=store | PC=32 | R1=60696 | R2=46368 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2132 | STAGE=EXECUTE | OP=store | PC=32 | R1=60696 | R2=46368 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2133 | STAGE=MEMORY | OP=store | PC=32 | R1=60696 | R2=46368 | R3=0 |  data={0: 14328, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2134 | STAGE=WRITEBACK | OP=store | PC=32 | R1=60696 | R2=46368 | R3=0 |  data={0: 60696, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2135 | STAGE=FETCH | OP=jmp | PC=33 | R1=60696 | R2=46368 | R3=0 |  data={0: 60696, 1: 46368, 2: 75025, 3: 4000000, 4: 32, 5: 0}
